0.08368,0.46134,0.19125
0.38135,0.13083,0.90315
0.45116,0.22091,0.86677
0.20479,0.61594,0.33154
0.9147 ,0.37308,0.18829
0.32938,0.17148,0.88615
0.60151,0.41669,0.21757
0.22974,0.36409,0.93559
0.61488,0.73272,0.16325
0.35511,0.16238,0.89701
0.94985,0.66406,0.12082
0.0801 ,0.87904,0.28528
0.38602,0.18962,0.87702
0.37099,0.21646,0.86872
0.09401,0.65821,0.27195
0.94764,0.83107,0.15937
0.33182,0.05462,0.96305
0.14529,0.91797,0.36682
0.09712,0.48591,0.22306
0.31968,0.16616,0.89971
0.09533,0.60002,0.27753
0.19872,0.7127 ,0.93388
0.284  ,0.43696,0.83643
0.06635,0.43389,0.21931
0.31884,0.0829 ,0.95652
0.36293,0.12183,0.9177 
0.94453,0.39157,0.14555
0.2713 ,0.16689,0.89273
0.94574,0.61142,0.18067
0.5295 ,0.8991 ,0.18775
0.37658,0.3157 ,0.81251
0.49731,0.66041,0.16421
0.12099,0.73459,0.08166
0.04751,0.4398 ,0.20497
0.39716,0.13545,0.90558
0.15526,0.83234,0.97164
0.94094,0.38999,0.15024
0.29851,0.8192 ,0.93805
0.31652,0.16905,0.88957
0.21507,0.72613,0.15157
0.35737,0.46771,0.86995
0.44501,0.21219,0.89068
0.94399,0.76754,0.11643
0.4405 ,0.33715,0.81081
0.16673,0.31283,0.91336
0.5017 ,0.82966,0.0362 
0.20842,0.72343,0.91434
0.3364 ,0.16438,0.88715
0.13097,0.6967 ,0.07605
0.95308,0.40611,0.12693
0.40458,0.19734,0.89357
0.94895,0.89413,0.11148
0.10757,0.73483,0.098  
0.32315,0.28606,0.80394
0.93626,0.55421,0.10519
0.91639,0.73566,0.12154
0.40915,0.48019,0.86023
0.27669,0.65838,0.27335
0.96808,0.88785,0.0322 
0.3664 ,0.18882,0.88066
0.05027,0.92833,0.33843
0.958  ,0.75511,0.02586
0.25659,0.45558,0.88715
0.36131,0.20711,0.89698
0.56537,0.78128,0.14278
0.26801,0.25757,0.8663 
0.41422,0.30321,0.83167
0.58758,0.77376,0.14619
0.39745,0.20807,0.88077
0.22219,0.24994,0.91992
0.58266,0.92805,0.28928
0.39209,0.2887 ,0.81919
0.35141,0.15803,0.904  
0.20462,0.58796,0.18633
0.34241,0.83611,0.91892
0.23543,0.3826 ,0.89592
0.93724,0.53169,0.10668
0.47306,0.25085,0.86919
0.39125,0.15734,0.91265
0.10408,0.57053,0.22347
0.42295,0.85668,0.91819
0.31988,0.19038,0.88191
0.50861,0.80649,0.12734
0.19693,0.86001,0.9535 
0.02402,0.77873,0.06042
0.95794,0.69016,0.11832
0.35555,0.19079,0.89087
0.51582,0.73561,0.06553
0.05861,0.92008,0.32489
0.32062,0.25242,0.8695 
0.95814,0.69548,0.03726
0.12267,0.64504,0.15595
0.29852,0.4192 ,0.84569
0.52746,0.78926,0.11578
0.50947,0.50029,0.13098
0.45089,0.22668,0.85785
0.57181,0.78967,0.13904
0.07827,0.68495,0.32519
0.21105,0.81344,0.96107
0.56402,0.70106,0.16201
0.21101,0.58208,0.29146
0.1663 ,0.70202,0.94084
0.06856,0.60648,0.16173
0.92658,0.53915,0.19709
0.3067 ,0.15674,0.90988
0.22429,0.5622 ,0.22016
0.11177,0.65151,0.3496 
0.26667,0.79127,0.93718
0.14801,0.58924,0.19486
0.91737,0.41298,0.18814
0.41212,0.18972,0.8956 
0.96788,0.77316,0.0845 
0.26229,0.38554,0.91463
0.2806 ,0.08694,0.95253
0.11777,0.77668,0.1912 
0.2796 ,0.38393,0.88594
0.24299,0.32535,0.92418
0.07825,0.69596,0.23278
0.38766,0.22323,0.89265
0.36608,0.0877 ,0.9429 
0.52355,0.71231,0.14964
0.32853,0.28809,0.82635
0.33399,0.13715,0.9183 
