0.44036,0.4852 ,0.43834
0.98397,0.88346,0.96709
0.93188,0.7827 ,0.89516
0.43851,0.47999,0.43938
0.42766,0.47997,0.42656
0.97361,0.85701,0.9501 
0.42959,0.47948,0.42921
0.96717,0.84358,0.94059
0.42937,0.47934,0.42903
0.97458,0.85828,0.95175
0.41752,0.48604,0.41105
0.41248,0.48914,0.40337
0.95783,0.82311,0.9281 
0.96295,0.83287,0.93513
0.42294,0.48289,0.41935
0.4083 ,0.49162,0.39701
0.99654,0.94163,0.9906 
0.43623,0.48373,0.43445
0.43169,0.48055,0.43118
0.98432,0.88664,0.96724
0.42536,0.48146,0.42305
0.94544,0.80952,0.9094 
0.93557,0.79525,0.8971 
0.41192,0.48945,0.40251
0.99139,0.91128,0.98013
0.96755,0.84154,0.94171
0.42502,0.48158,0.42253
0.95959,0.82858,0.93021
0.41194,0.48943,0.40255
0.42078,0.48416,0.41603
0.92438,0.77817,0.88414
0.40994,0.49058,0.3995 
0.45619,0.48448,0.45719
0.41952,0.4849 ,0.41408
0.97502,0.85836,0.95272
0.97425,0.86266,0.95036
0.42594,0.48105,0.42393
0.93194,0.79196,0.89214
0.96732,0.84261,0.94124
0.44235,0.47648,0.4462 
0.91126,0.76123,0.87011
0.97463,0.85542,0.95273
0.41175,0.48955,0.40225
0.91579,0.763  ,0.87598
0.97669,0.86707,0.95442
0.43293,0.48048,0.43272
0.90008,0.75835,0.85284
0.9702 ,0.8496 ,0.94491
0.45221,0.484  ,0.45278
0.41912,0.48511,0.4135 
0.95768,0.82156,0.92821
0.41515,0.4875 ,0.40747
0.42673,0.48099,0.42495
0.92567,0.78171,0.88525
0.42135,0.48377,0.4169 
0.43295,0.47692,0.43472
0.87088,0.72256,0.82472
0.43231,0.47733,0.43371
0.41894,0.48529,0.41323
0.96663,0.84058,0.94021
0.41385,0.48833,0.40546
0.42572,0.48121,0.42363
0.96275,0.83657,0.93381
0.97128,0.85035,0.94686
0.45099,0.4843 ,0.45124
0.96024,0.83162,0.93034
0.94529,0.80419,0.91096
0.42796,0.47991,0.42704
0.95996,0.82683,0.93134
0.96906,0.84913,0.94289
0.41244,0.48916,0.40331
0.90703,0.75744,0.86424
0.98112,0.87544,0.96236
0.43674,0.48127,0.43653
0.84061,0.70387,0.79068
0.94655,0.81065,0.91116
0.4216 ,0.48363,0.41729
0.9046 ,0.74944,0.8643 
0.97471,0.85594,0.95271
0.41306,0.48873,0.40424
0.85254,0.70843,0.80522
0.97786,0.86729,0.95681
0.45296,0.49019,0.44977
0.93602,0.79971,0.89617
0.41903,0.48521,0.41337
0.42748,0.48018,0.42631
0.97033,0.84811,0.94565
0.46966,0.48918,0.46993
0.41162,0.48964,0.40206
0.97406,0.85847,0.95081
0.42202,0.48341,0.41794
0.44188,0.48217,0.44203
0.89464,0.749  ,0.84848
0.42095,0.48406,0.4163 
0.42117,0.48394,0.41658
0.93415,0.78507,0.8984 
0.44236,0.48281,0.44211
0.41606,0.48698,0.40882
0.93647,0.79625,0.89878
0.4247 ,0.48191,0.422  
0.43212,0.48111,0.43126
0.9619 ,0.83866,0.93139
0.41682,0.48655,0.41   
0.42505,0.48158,0.42257
0.97675,0.86371,0.95536
0.43164,0.47828,0.43238
0.41588,0.48712,0.40855
0.92614,0.78431,0.88459
0.42031,0.48448,0.41532
0.4266 ,0.48066,0.42495
0.97775,0.86474,0.95716
0.4162 ,0.48687,0.40903
0.97074,0.85019,0.946  
0.98904,0.90302,0.97561
0.44864,0.48771,0.44631
0.93013,0.78834,0.89069
0.97719,0.86669,0.95548
0.42075,0.4845 ,0.41579
0.96634,0.83891,0.94005
0.98321,0.88042,0.96579
0.42105,0.48399,0.41644
0.90551,0.75769,0.862  
0.98351,0.88298,0.96607
0.43853,0.48198,0.43818
0.89424,0.74954,0.84758
0.94567,0.81013,0.90969
0.41913,0.48513,0.41351
0.98856,0.89938,0.97494
0.96566,0.83737,0.93938
0.42513,0.48156,0.42272
0.41357,0.48845,0.40502
0.42991,0.47986,0.42945
0.96021,0.83253,0.93005
0.98301,0.87895,0.96564
0.96462,0.83642,0.93737
0.41584,0.48711,0.40849
0.43132,0.48014,0.43088
0.41978,0.48472,0.41451
0.94926,0.81468,0.91478
0.96918,0.84604,0.94379
0.94538,0.80584,0.91123
0.43139,0.47863,0.43189
0.41927,0.48502,0.41372
0.8456 ,0.70526,0.79643
0.94873,0.80807,0.91606
0.96145,0.83256,0.93234
0.43025,0.47855,0.43056
0.42142,0.48379,0.41701
0.42063,0.48428,0.41581
0.84893,0.69908,0.80507
0.96713,0.84393,0.94038
0.98797,0.89659,0.97398
0.42481,0.48473,0.42056
0.42126,0.48383,0.41676
0.44569,0.48471,0.44509
0.99226,0.91753,0.98144
0.99544,0.93379,0.98818
0.98099,0.87629,0.96162
0.41187,0.48944,0.40244
0.44063,0.48405,0.43937
0.41547,0.4873 ,0.40793
0.98835,0.90349,0.97364
0.98284,0.88043,0.9651 
0.97069,0.8532 ,0.94523
0.4441 ,0.48172,0.44486
0.42098,0.48403,0.41632
0.41282,0.48892,0.40389
0.9772 ,0.86534,0.95586
0.96908,0.85004,0.94258
0.98915,0.9014 ,0.9761 
0.42055,0.48426,0.41568
0.41409,0.48819,0.40583
0.43653,0.48278,0.43538
0.96748,0.84686,0.94028
0.98406,0.88299,0.96726
0.97278,0.85525,0.94903
0.40779,0.49194,0.39625
0.43479,0.4806 ,0.43475
0.42067,0.48423,0.41586
0.97513,0.86574,0.95162
0.95879,0.82518,0.92929
0.92124,0.77835,0.87914
0.43682,0.4824 ,0.43589
0.42078,0.48417,0.41603
0.4157 ,0.48716,0.4083 
0.98091,0.87453,0.96196
0.91343,0.76909,0.86984
0.96339,0.83055,0.93653
0.42072,0.48417,0.41593
0.41435,0.48799,0.40623
0.43002,0.47944,0.42978
0.96697,0.84255,0.94036
0.97713,0.86181,0.9564 
0.95777,0.82405,0.92802
0.41357,0.4885 ,0.40504
0.43036,0.47845,0.43072
0.97037,0.84973,0.94531
0.93186,0.78963,0.89312
0.97272,0.85248,0.9495 
0.41275,0.48896,0.40377
0.43398,0.47638,0.43628
0.42062,0.48426,0.41578
0.95631,0.82563,0.92446
0.941  ,0.79622,0.90625
0.92563,0.78045,0.88572
0.42967,0.47878,0.42965
