0.44528,0.429  ,0.44489
0.01626,0.90943,0.04855
0.01409,0.77398,0.55358
0.36318,0.58953,0.14627
0.65429,0.94222,0.18953
0.24449,0.30914,0.40991
0.4702 ,0.14031,0.78132
0.15453,0.37677,0.47266
0.15941,0.41559,0.63291
0.24589,0.45013,0.33662
0.48813,0.34058,0.67732
0.04057,0.67566,0.11624
0.48481,0.40834,0.53241
0.54371,0.47565,0.2931 
0.00098,0.50588,0.00548
0.10037,0.29697,0.22714
0.1746 ,0.77573,0.08153
0.22407,0.63673,0.44048
0.01786,0.89295,0.01484
0.06645,0.18831,0.5712 
0.07169,0.3915 ,0.14016
0.0061 ,0.03691,0.43397
0.1463 ,0.38507,0.20312
0.29898,0.39898,0.57686
0.44189,0.51247,0.13326
0.39915,0.39541,0.33408
0.20399,0.68287,0.03118
0.48591,0.07421,0.83621
0.01333,0.89378,0.02541
0.37006,0.1542 ,0.52867
0.39462,0.69248,0.3136 
0.11989,0.28247,0.23685
0.08124,0.5573 ,0.27966
0.47778,0.14614,0.54846
0.31372,0.44022,0.28687
0.016  ,0.88764,0.02213
0.26299,0.24788,0.56864
0.10279,0.94562,0.01608
0.4065 ,0.2775 ,0.40106
0.10005,0.72568,0.05041
0.39538,0.55262,0.50467
0.0733 ,0.10954,0.1744 
0.23227,0.51758,0.59039
0.26755,0.58684,0.28851
0.34676,0.20946,0.80301
0.01753,0.83019,0.05632
0.15587,0.20447,0.73121
0.2498 ,0.36175,0.38072
0.33265,0.1189 ,0.71937
0.11146,0.48483,0.20947
0.30871,0.23883,0.53537
0.31764,0.33452,0.35967
0.04859,0.58892,0.29441
0.26849,0.50745,0.28651
0.54752,0.15793,0.40695
0.0554 ,0.00886,0.82014
0.49718,0.32006,0.57005
0.05326,0.22485,0.34813
0.07317,0.68478,0.03254
0.03124,0.72323,0.31023
0.10396,0.63139,0.07271
0.51377,0.71741,0.58194
0.01672,0.94064,0.02904
0.39552,0.60444,0.6201 
0.20552,0.85508,0.03785
0.0158 ,0.02659,0.35904
0.01318,0.78821,0.04308
0.07714,0.37009,0.50951
0.00532,0.06963,0.09181
0.08278,0.80505,0.5643 
0.1306 ,0.51209,0.22103
0.34024,0.25538,0.70545
0.60604,0.19378,0.4769 
0.20291,0.22128,0.45286
0.34498,0.34491,0.40028
0.64329,0.2827 ,0.44366
0.08977,0.58196,0.2173 
0.33716,0.37752,0.85032
0.37511,0.56307,0.20297
0.02115,0.14762,0.49367
0.159  ,0.21576,0.41486
0.08736,0.51239,0.07866
0.34323,0.36505,0.4419 
0.04075,0.86857,0.00177
0.12876,0.12169,0.6209 
0.27446,0.87869,0.02862
0.0392 ,0.70463,0.14065
0.0101 ,0.65487,0.02102
0.25417,0.0791 ,0.72389
0.06639,0.11962,0.26718
0.15753,0.246  ,0.5042 
0.18483,0.50918,0.2515 
0.57714,0.76545,0.4796 
0.01824,0.74933,0.03612
0.22369,0.3818 ,0.67806
0.29383,0.42858,0.24401
0.01996,0.00446,0.79926
0.08556,0.45943,0.18583
0.18892,0.40135,0.41364
0.42263,0.43035,0.33441
0.04948,0.36657,0.33979
0.23623,0.48851,0.45959
0.10153,0.74381,0.02158
0.04459,0.93655,0.60523
0.10453,0.73238,0.06563
0.39023,0.51603,0.22546
0.22891,0.52321,0.01832
0.07155,0.50978,0.26596
0.04269,0.57814,0.0751 
0.56929,0.22705,0.34504
0.05634,0.79448,0.11915
0.0889 ,0.32656,0.28615
0.34848,0.47147,0.47884
0.13254,0.21331,0.91046
0.13636,0.56396,0.16265
0.34015,0.10166,0.71794
0.01827,0.06568,0.17971
0.03363,0.5307 ,0.5498 
0.25924,0.49822,0.28908
0.62393,0.08784,0.52286
0.03795,0.8238 ,0.10843
0.04274,0.32222,0.37048
0.34172,0.52313,0.31718
0.05294,0.13952,0.75623
0.12627,0.56796,0.58892
0.14294,0.60786,0.01475
0.25856,0.35411,0.44633
0.00795,0.92587,0.00808
0.16849,0.42576,0.37526
0.04977,0.17115,0.15181
0.54399,0.66561,0.88702
0.16846,0.67988,0.11007
0.21514,0.14638,0.5793 
0.0092 ,0.07491,0.12001
0.08081,0.63691,0.80506
0.18139,0.49345,0.1919 
0.22107,0.51405,0.64967
0.00317,0.93977,0.03229
0.20335,0.34753,0.31709
0.19699,0.4186 ,0.35462
0.00492,0.55669,0.83458
0.15139,0.54922,0.26912
0.41814,0.48352,0.40795
0.00532,0.03409,0.21228
0.08882,0.41252,0.53253
0.23625,0.5236 ,0.31329
0.08238,0.78998,0.02723
0.66362,0.4761 ,0.49389
0.05837,0.90857,0.01099
0.05003,0.35071,0.25328
0.25028,0.79121,0.00243
0.15227,0.48764,0.2487 
0.14104,0.66977,0.05905
0.0327 ,0.02898,0.66435
0.04954,0.77127,0.13969
0.19886,0.67574,0.44302
0.52157,0.58478,0.38334
0.53094,0.56431,0.68313
0.12905,0.71579,0.28247
0.3619 ,0.15174,0.8112 
0.01672,0.05766,0.36168
0.02289,0.73514,0.25984
0.14109,0.46142,0.2695 
0.52161,0.736  ,0.89399
0.25687,0.32025,0.22294
0.04551,0.38286,0.30609
0.17001,0.25299,0.19373
0.09638,0.05391,0.78683
0.03914,0.62805,0.13625
0.10765,0.91613,0.0095 
0.303  ,0.49774,0.51647
0.00075,0.50912,0.001  
0.10491,0.42359,0.2434 
0.31623,0.77499,0.07133
0.08603,0.02044,0.93005
0.01654,0.93495,0.00928
0.0974 ,0.40034,0.57301
0.04802,0.32309,0.08534
0.03231,0.81172,0.04204
0.1542 ,0.53912,0.1544 
0.12437,0.1901 ,0.54748
0.03417,0.20243,0.09981
0.32048,0.59205,0.494  
0.04875,0.29589,0.11154
0.06858,0.11233,0.66927
0.04268,0.75146,0.25324
0.33333,0.39429,0.48173
0.32363,0.63871,0.18982
0.7099 ,0.05724,0.14803
