0.0623 ,0.81819,0.14422
0.07905,0.99894,0.82419
0.10604,0.99749,0.73752
0.13123,0.79411,0.21005
0.2284 ,0.09012,0.36216
0.14373,0.99946,0.82496
0.17362,0.38613,0.21664
0.46048,0.99956,0.84737
0.44386,0.42753,0.09436
0.09918,0.99932,0.81843
0.56239,0.09227,0.26279
0.56593,0.84776,0.11288
0.09992,0.9984 ,0.77675
0.12074,0.99817,0.77347
0.27627,0.82968,0.14553
0.73731,0.20912,0.25574
0.01559,0.99994,0.91931
0.59156,0.87916,0.1027 
0.07855,0.77741,0.14961
0.1201 ,0.99951,0.83848
0.25083,0.82031,0.15824
0.8306 ,0.99934,0.80545
0.48492,0.99853,0.75751
0.23767,0.77701,0.17701
0.02529,0.99993,0.88547
0.04147,0.99969,0.82111
0.241  ,0.05644,0.36505
0.16273,0.99942,0.8319 
0.51621,0.12515,0.30166
0.71481,0.5844 ,0.09537
0.23108,0.99781,0.72255
0.48866,0.53257,0.1877 
0.2212 ,0.7689 ,0.03033
0.10728,0.81384,0.15588
0.09716,0.99924,0.81154
0.93114,0.99971,0.87016
0.23597,0.06488,0.37517
0.93123,0.99872,0.75531
0.14806,0.99943,0.81805
0.23904,0.71334,0.05426
0.43304,0.99694,0.72488
0.10383,0.99837,0.76354
0.6017 ,0.15213,0.19775
0.15799,0.99439,0.67923
0.44058,0.99981,0.85961
0.40105,0.4113 ,0.02976
0.86153,0.99889,0.78406
0.14389,0.99953,0.82621
0.21273,0.7522 ,0.03433
0.29652,0.05287,0.36635
0.10387,0.99846,0.76845
0.79796,0.14521,0.18311
0.25414,0.75752,0.05966
0.24403,0.99835,0.74369
0.46595,0.0808 ,0.21259
0.56871,0.11728,0.1279 
0.37525,0.99538,0.68321
0.29127,0.69886,0.12493
0.77332,0.06737,0.10209
0.09629,0.99874,0.79654
0.6379 ,0.92082,0.12331
0.60766,0.04224,0.09212
0.48024,0.9991 ,0.78363
0.13669,0.9994 ,0.81248
0.37543,0.46004,0.07485
0.2039 ,0.99905,0.79204
0.18015,0.9973 ,0.73426
0.4191,0.4467,0.0912
0.12984,0.9982 ,0.77322
0.23764,0.99963,0.83588
0.72897,0.62217,0.14234
0.20756,0.99655,0.72607
0.0985 ,0.99937,0.82259
0.18997,0.70081,0.09842
0.92261,0.99603,0.6889 
0.48818,0.99926,0.80137
0.41601,0.07946,0.23975
0.11826,0.99677,0.71823
0.08035,0.99925,0.80666
0.29115,0.75105,0.14804
0.89015,0.9943 ,0.65811
0.16013,0.99905,0.8144 
0.36105,0.47083,0.08355
0.94457,0.9994 ,0.79771
0.23225,0.85684,0.04782
0.47582,0.07103,0.23186
0.12102,0.99892,0.8096 
0.28797,0.39736,0.03117
0.68181,0.91013,0.12589
0.13839,0.99919,0.76035
0.56895,0.04376,0.12944
0.15133,0.75425,0.07773
0.48567,0.99764,0.73651
0.42932,0.47081,0.09878
0.24173,0.3752 ,0.15106
0.12335,0.99758,0.75184
0.41406,0.42928,0.06955
0.46338,0.85248,0.18613
0.9033 ,0.99942,0.83067
0.36737,0.46434,0.12068
0.18015,0.76361,0.17197
0.83143,0.99956,0.81664
0.27593,0.80097,0.11748
0.43212,0.14024,0.29433
0.13338,0.99949,0.84391
0.21246,0.6988 ,0.12242
0.45267,0.82504,0.21114
0.90264,0.99865,0.7575 
0.26176,0.7323 ,0.13442
0.26678,0.09118,0.30444
0.06692,0.99942,0.79108
0.62813,0.06062,0.21973
0.46548,0.99943,0.82112
0.09148,0.99988,0.88985
0.23871,0.83492,0.08509
0.4409 ,0.99929,0.79008
0.3405 ,0.99972,0.84764
0.23658,0.86006,0.1389 
0.11432,0.99849,0.774  
0.0351 ,0.99973,0.85644
0.48145,0.52062,0.15008
0.22654,0.99702,0.72242
0.10641,0.99959,0.84566
0.13936,0.75454,0.11109
0.50584,0.99709,0.70256
0.83668,0.999  ,0.7874 
0.24647,0.38028,0.17808
0.05306,0.99984,0.838  
0.05419,0.99933,0.78388
0.38719,0.05274,0.26   
0.48236,0.85636,0.17189
0.16362,0.39139,0.20365
0.92782,0.99949,0.85855
0.03788,0.99952,0.80619
0.15392,0.99883,0.79878
0.53192,0.83363,0.19418
0.14563,0.74362,0.18391
0.30179,0.07556,0.31549
0.26106,0.9997 ,0.79931
0.13967,0.99907,0.7953 
0.18873,0.99862,0.78072
0.23456,0.72636,0.15734
0.282  ,0.39478,0.19851
0.25987,0.99597,0.68246
0.12887,0.99855,0.78553
0.19876,0.99896,0.78857
0.35597,0.07807,0.20921
0.51281,0.81153,0.20445
0.19681,0.72883,0.1746 
0.18355,0.9898 ,0.64902
0.38196,0.99922,0.80011
0.01797,0.99986,0.83984
0.59318,0.90466,0.08849
0.46279,0.08126,0.34404
0.08299,0.83438,0.12529
0.33978,0.99994,0.90122
0.01926,0.99992,0.89012
0.12332,0.99969,0.8646 
0.63514,0.07211,0.25383
0.14355,0.80202,0.08511
0.36872,0.04098,0.38601
0.16105,0.99988,0.87665
0.08646,0.99984,0.86429
0.48398,0.99968,0.86787
0.23752,0.83435,0.11821
0.16742,0.80935,0.12075
0.3722 ,0.88618,0.18955
0.09527,0.99968,0.86008
0.89125,0.99969,0.86694
0.05058,0.99964,0.83362
0.42274,0.03999,0.25578
0.45659,0.88183,0.17374
0.11082,0.41326,0.19115
0.89622,0.99965,0.84389
0.05464,0.99943,0.82807
0.1476 ,0.99925,0.82031
0.22402,0.85141,0.15106
0.08426,0.75216,0.14008
0.37798,0.85071,0.20831
0.47277,0.99974,0.8497 
0.09516,0.99947,0.80437
0.95608,0.99929,0.7908 
0.12766,0.74315,0.12133
0.20681,0.83202,0.18686
0.7105 ,0.11654,0.13564
0.12348,0.99925,0.82729
0.89514,0.99903,0.78454
0.04883,0.9984 ,0.76484
0.23465,0.81097,0.17172
0.21803,0.79338,0.172  
0.36521,0.37101,0.06919
0.19461,0.99924,0.81027
0.05805,0.99914,0.76573
